name,bftId,level,office,party,evidence,sourceUrl,source,links,handleSource,stance,votingRecord,redLineCheck,researchNotes,addedBy,related
Eric Schmitt,pol-1f9d6d49,National,"US Senator, MO",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide S001227). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/S001227,congress.gov / congress-legislators (bioguide S001227),x.com/SenEricSchmitt,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
John Fetterman,pol-e3b39539,National,"US Senator, PA",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide F000479). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/F000479,congress.gov / congress-legislators (bioguide F000479),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Pete Ricketts,pol-92946ffe,National,"US Senator, NE",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide R000618). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/R000618,congress.gov / congress-legislators (bioguide R000618),x.com/SenatorRicketts,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Angela D. Alsobrooks,pol-379be102,National,"US Senator, MD",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide A000382). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/A000382,congress.gov / congress-legislators (bioguide A000382),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Tim Sheehy,pol-4263a0ad,National,"US Senator, MT",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide S001232). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/S001232,congress.gov / congress-legislators (bioguide S001232),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
David McCormick,pol-8227b455,National,"US Senator, PA",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M001243). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M001243,congress.gov / congress-legislators (bioguide M001243),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
James C. Justice,pol-ed28fa29,National,"US Senator, WV",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide J000312). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/J000312,congress.gov / congress-legislators (bioguide J000312),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Jon Husted,pol-28193d3a,National,"US Senator, OH",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide H001104). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/H001104,congress.gov / congress-legislators (bioguide H001104),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Ashley Moody,pol-10a68f29,National,"US Senator, FL",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M001244). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M001244,congress.gov / congress-legislators (bioguide M001244),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Alan Armstrong,pol-6263f1b2,National,"US Senator, OK",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide A000383). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/A000383,congress.gov / congress-legislators (bioguide A000383),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Darline Graham,pol-35feef1d,National,"US Senator, SC",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide G000608). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/G000608,congress.gov / congress-legislators (bioguide G000608),,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Marco Rubio,pol-eb10ce57,National,"US Secretary of State (prev. US Senator, FL)",Republican,MAJOR OMISSION FIXED. Rubio -- one of the two principals the entire 'prefer Rubio or Vance' criterion is built around -- was NOT in the database. US Secretary of State; among the most consistently hawkish pro-Israel figures in modern Republican politics.,https://www.state.gov/biographies/marco-rubio/,"Primary: whitehouse.gov / state.gov, official records",x.com/marcorubio; x.com/SecRubio,,pro,"As Senator (FL, 2011-2025): consistent, top-tier pro-Israel voting record -- cosponsored major Israel security and anti-BDS legislation, hawkish on Iran. Now sets US foreign policy as SecState.",,"THE central pro-Israel-establishment pole of the Vance/Rubio axis this whole project tracks. Every 'prefer Rubio over Vance' signal on an influencer now has a node to connect to. Prefer his most RECENT statements as SecState (primary: state.gov, official readouts).",Claude (proactive),"JD Vance, Donald Trump"
